chr	start	end
Chr8	26751370	26754564
Chr8	26766816	26770345
Chr8	26777982	26783299
Chr8	26785461	26791067
Chr8	26791839	26792523
Chr8	26792824	26797181
Chr8	26820013	26822167
Chr8	26829760	26830525
Chr8	26841064	26843299
Chr8	26852212	26853043
Chr8	26861856	26862848
Chr8	26865919	26866395
Chr8	26867882	26870053
Chr8	26871277	26879986
Chr8	26882955	26887363
Chr8	26887813	26895503
Chr8	26900336	26904634
Chr8	26904987	26906611
Chr8	26908834	26913629
Chr8	26918194	26921575
Chr8	26922194	26928338
Chr8	26932311	26935259
Chr8	26938776	26942169
Chr8	26945672	26946675
Chr8	26948572	26953515
Chr8	26968542	26978241
Chr8	26981014	26982303
Chr8	26982655	26986692
Chr8	26989664	26997651
Chr8	27016962	27027229
Chr8	27027583	27032155
Chr8	27034929	27038859
Chr8	27047369	27055650
Chr8	27054201	27059375
Chr8	27064824	27068182
Chr8	27068715	27069512
Chr8	27069939	27070280
Chr8	27070868	27071377
Chr8	27072335	27072575
Chr8	27075116	27075328
Chr8	27076890	27078231
Chr8	27086410	27089863
Chr8	27090851	27093355
Chr8	27098781	27101502
Chr8	27103314	27109475
Chr8	27115601	27116131
Chr8	27118803	27119438
Chr8	27123639	27127538
Chr8	27127760	27129724
Chr8	27130095	27133725
Chr8	27136081	27136287
Chr8	27142260	27144969
Chr8	27156469	27160507
Chr8	27163602	27169220
Chr8	27169279	27171307
Chr8	27175631	27179263
Chr8	27181459	27185448
Chr8	27196482	27197440
Chr8	27202271	27204914
Chr8	27205869	27209951
Chr8	27210328	27217042
Chr8	27223168	27223959
Chr8	27229246	27229742
Chr8	27237284	27241447
Chr8	27246974	27247228
Chr8	27268083	27277540
Chr8	27277696	27290534
Chr8	27292449	27293040
Chr8	27295558	27296206
Chr8	27296218	27298176
Chr8	27302233	27307731
Chr8	27306256	27309652
Chr8	27315938	27318495
Chr8	27320517	27321388
Chr8	27324298	27325279
Chr8	27326619	27328690
Chr8	27329441	27331356
Chr8	27332856	27333629
Chr8	27345294	27347063
Chr8	27352672	27353702
Chr8	27357415	27359108
Chr8	27360097	27363322
Chr8	27364161	27364837
Chr8	27365105	27370831
Chr8	27372790	27373296
Chr8	27376015	27379035
Chr8	27380765	27390339
Chr8	27393219	27396113
Chr8	27397948	27402221
Chr8	27403439	27406438
Chr8	27408976	27413886
Chr8	27420501	27422836
Chr8	27435126	27442742
Chr8	27458307	27459934
Chr8	27460642	27460971
Chr8	27473382	27475042
Chr8	27479061	27481168
Chr8	27486168	27488798
Chr8	27492396	27494501
Chr8	27497190	27501389
Chr8	27502289	27504972
Chr8	27507617	27508511
Chr8	27511193	27513732
Chr8	27519462	27522329
Chr8	27530258	27532360
Chr8	27533250	27537106
Chr8	27547971	27549173
Chr8	27555021	27559370
Chr8	27560627	27565221
Chr8	27565801	27568630
Chr8	27569835	27571984
Chr8	27576137	27577054
Chr8	27582997	27584064
Chr8	27586099	27586753
Chr8	27588240	27592066
Chr8	27592835	27598700
Chr8	27602295	27603986
Chr8	27609346	27614931
Chr8	27618870	27621594
Chr8	27622340	27623025
Chr8	27634971	27639647
Chr8	27640086	27641468
Chr8	27642405	27644076
Chr8	27645208	27646253
Chr8	27646938	27647642
Chr8	27649603	27650460
Chr8	27651646	27652377
Chr8	27653498	27654202
Chr8	27655939	27656646
Chr8	27656890	27661085
Chr8	27662749	27664466
Chr8	27664953	27667860
Chr8	27668336	27669043
Chr8	27669939	27670643
Chr8	27671516	27673330
Chr8	27673598	27674323
Chr8	27675590	27676377
Chr8	27677642	27678250
Chr8	27681240	27682133
Chr8	27683006	27683773
Chr8	27684795	27685499
Chr8	27686418	27687584
Chr8	27690054	27690770
Chr8	27692031	27692759
Chr8	27693974	27694705
Chr8	27695184	27700281
Chr8	27703403	27707248
Chr8	27708166	27712650
Chr8	27714041	27718701
Chr8	27719942	27720268
Chr8	27724494	27731269
Chr8	27733119	27739703
Chr8	27742543	27742755
Chr8	27756306	27756824
Chr8	27759582	27760343
Chr8	27794331	27797040
Chr8	27797570	27802752
Chr8	27811017	27814357
Chr8	27818240	27818962
Chr8	27825032	27830316
Chr8	27832991	27834136
Chr8	27834547	27838106
Chr8	27842259	27847633
Chr8	27849043	27856246
Chr8	27856933	27858215
Chr8	27858996	27868317
Chr8	27875142	27876599
Chr8	27877343	27880682
Chr8	27879590	27882184
Chr8	27887936	27888838
Chr8	27888895	27893038
Chr8	27893237	27898831
Chr8	27899811	27903123
Chr8	27904573	27909555
Chr8	27916313	27922617
Chr8	27922826	27926814
Chr8	27929349	27932677
Chr8	27931449	27934376
Chr8	27938211	27941161
Chr8	27942021	27943194
Chr8	27942706	27948818
Chr8	27956300	27958980
Chr8	27959459	27963042
Chr8	27963200	27965743
Chr8	27966196	27967956
Chr8	27968335	27970713
Chr8	27973018	27974740
Chr8	27991556	27999425
Chr8	27999765	28003568
Chr8	28004851	28009381
Chr8	28009633	28011691
Chr8	28011058	28013318
Chr8	28014058	28020255
Chr8	28043209	28045588
Chr8	28056447	28056881
Chr8	28059345	28061198
Chr8	28069300	28074638
Chr8	28074869	28077136
Chr8	28077528	28079807
Chr8	28081379	28082672
Chr8	28083293	28084298
Chr8	28085297	28086208
Chr8	28110874	28111309
Chr8	28112809	28113766
Chr8	28118732	28121590
Chr8	28123294	28126636
Chr8	28132337	28135562
Chr8	28135572	28137271
Chr8	28137549	28138715
Chr8	28138897	28140355
Chr8	28141042	28146270
Chr8	28144581	28149272
Chr8	28155177	28159329
Chr8	28162970	28165431
Chr8	28170358	28172330
Chr8	28173231	28181743
Chr8	28183816	28185866
Chr8	28187403	28187675
Chr8	28196632	28197130
Chr8	28201024	28202721
Chr8	28208750	28211676
Chr8	28212587	28213809
Chr8	28220313	28221038
Chr8	28224320	28224730
Chr8	28231481	28231753
Chr8	28233380	28238319
Chr8	28244202	28246028
Chr8	28250419	28254009
Chr8	28264266	28270129
Chr8	28272060	28274506
Chr8	28287947	28288291
Chr8	28290085	28292646
Chr8	28293562	28293927
Chr8	28295054	28305341
Chr8	28311255	28311824
Chr8	28316714	28317641
Chr8	28321216	28322394
Chr8	28327542	28329883
Chr8	28340958	28343114
Chr8	28343297	28345543
Chr8	28346373	28348793
Chr8	28347237	28351751
Chr8	28355358	28360798
Chr8	28370568	28375965
Chr8	28377770	28378921
Chr8	28378947	28382621
Chr8	28388153	28391085
Chr8	28393955	28399087
Chr8	28399620	28401379
Chr8	28400236	28408995
Chr8	28435367	28435774
Chr8	28437742	28440338
Chr9	2874	5458
Chr9	6384	9310
Chr9	143891	146112
Chr9	147529	152791
Chr9	162992	163195
Chr9	244491	248908
Chr9	259697	260752
Chr9	266272	267237
Chr9	268590	268841
Chr9	279024	281949
Chr9	286233	297374
Chr9	309408	309803
Chr9	309906	310412
Chr9	323434	323856
Chr9	331845	332108
Chr9	344603	345777
Chr9	386054	389015
Chr9	392702	395663
Chr9	408391	408723
Chr9	410594	419218
Chr9	422295	427057
Chr9	429695	432329
Chr9	437172	443033
Chr9	444788	451698
Chr9	456236	457840
Chr9	466872	473052
Chr9	474421	475010
Chr9	476979	484575
Chr9	485012	490816
Chr9	490930	493986
Chr9	494816	497572
Chr9	506489	508451
Chr9	522523	525616
Chr9	540088	542980
Chr9	545109	547609
Chr9	560258	563200
Chr9	592852	593884
Chr9	599958	601579
Chr9	605041	608648
Chr9	623743	624452
Chr9	627338	627544
Chr9	637742	638846
Chr9	656425	658374
Chr9	666201	668787
Chr9	688004	690945
Chr9	693263	693609
Chr9	696905	700837
Chr9	738417	743730
Chr9	751718	753090
Chr9	763310	766096
Chr9	769419	773116
Chr9	798021	798557
Chr9	799487	806530
Chr9	817568	822770
Chr9	844147	846363
Chr9	849525	850131
Chr9	854719	860512
Chr9	862778	863088
Chr9	873791	874087
Chr9	878145	890186
Chr9	893123	894709
Chr9	900864	901142
Chr9	906618	909933
Chr9	915351	918134
Chr9	920565	926016
Chr9	927068	934087
Chr9	937054	938291
Chr9	947473	948054
Chr9	957941	958726
Chr9	960331	962386
Chr9	967405	967752
Chr9	969662	971670
Chr9	979181	981195
Chr9	982778	983332
Chr9	987487	987860
Chr9	993245	995642
Chr9	996050	997725
Chr9	1001951	1003281
Chr9	1004686	1004943
Chr9	1006780	1012534
Chr9	1015115	1015456
Chr9	1026975	1028866
Chr9	1030014	1031107
Chr9	1031306	1033991
Chr9	1048804	1051501
Chr9	1052451	1052870
Chr9	1055332	1056395
Chr9	1059839	1060630
Chr9	1061676	1062128
Chr9	1064176	1064888
Chr9	1070950	1071345
Chr9	1075066	1075317
Chr9	1110848	1116804
Chr9	1125905	1127343
Chr9	1146802	1147462
Chr9	1158082	1167873
Chr9	1185261	1185536
Chr9	1199205	1211378
Chr9	1212856	1218011
Chr9	1221088	1224778
Chr9	1226547	1238533
Chr9	1240588	1243978
Chr9	1255785	1257020
Chr9	1272405	1272941
Chr9	1278420	1282979
Chr9	1288158	1291930
Chr9	1298966	1312563
Chr9	1317066	1317796
Chr9	1320490	1323198
Chr9	1325181	1325807
Chr9	1337310	1338153
Chr9	1341563	1342235
Chr9	1343927	1348922
Chr9	1352117	1353234
Chr9	1361120	1369902
Chr9	1409724	1410494
Chr9	1428458	1438513
Chr9	1440949	1441158
Chr9	1450327	1450779
Chr9	1456874	1460801
Chr9	1464327	1470443
Chr9	1490308	1491310
Chr9	1496013	1496378
Chr9	1503778	1505356
Chr9	1509667	1510201
Chr9	1520973	1522792
Chr9	1535348	1538149
Chr9	1539971	1540198
Chr9	1546433	1549533
Chr9	1577121	1577927
Chr9	1612177	1615358
Chr9	1636020	1638968
Chr9	1669673	1670001
Chr9	1715843	1716139
Chr9	1721391	1722404
Chr9	1726956	1728653
Chr9	1732917	1733400
Chr9	1752491	1759371
Chr9	1764591	1766060
Chr9	1780097	1786142
Chr9	1790446	1799611
Chr9	1803961	1810819
Chr9	1814010	1822556
Chr9	1826425	1827113
Chr9	1850573	1859251
Chr9	1861957	1864446
Chr9	1890090	1890491
Chr9	1892170	1901148
Chr9	1917710	1919670
Chr9	1921818	1922186
Chr9	1925653	1928064
Chr9	1932233	1932893
Chr9	1949777	1952120
Chr9	1985632	1990885
Chr9	2007493	2021294
Chr9	2029410	2037407
Chr9	2040785	2041266
Chr9	2048654	2049740
Chr9	2051816	2054910
Chr9	2083420	2086572
Chr9	2095413	2095796
Chr9	2117169	2122452
Chr9	2123334	2124075
Chr9	2126232	2132704
Chr9	2137173	2137941
Chr9	2181578	2187534
Chr9	2205387	2207106
Chr9	2207393	2209848
Chr9	2212160	2222909
Chr9	2226332	2229722
Chr9	2233191	2235828
Chr9	2281588	2283475
Chr9	2288101	2290986
Chr9	2293404	2294675
Chr9	2297896	2306688
Chr9	2311123	2311437
Chr9	2313602	2313982
Chr9	2320603	2322832
Chr9	2323405	2323656
Chr9	2351718	2352727
Chr9	2354824	2362285
Chr9	2363830	2369344
Chr9	2371253	2379520
Chr9	2384344	2385062
Chr9	2385669	2386499
Chr9	2394815	2395090
Chr9	2396780	2400181
Chr9	2401956	2405236
Chr9	2419520	2422444
Chr9	2440452	2444776
Chr9	2450046	2450436
Chr9	2458920	2474678
Chr9	2478779	2479042
Chr9	2489758	2493538
Chr9	2494946	2496364
Chr9	2497167	2497809
Chr9	2500021	2500313
Chr9	2501667	2504421
Chr9	2505261	2508294
Chr9	2512441	2517277
Chr9	2535378	2535764
Chr9	2539390	2540148
Chr9	2548874	2552855
Chr9	2556987	2561147
Chr9	2561847	2565528
Chr9	2569301	2571428
Chr9	2586421	2587290
Chr9	2587837	2589885
Chr9	2597219	2600726
Chr9	2601650	2615934
Chr9	2630330	2630644
Chr9	2640763	2643481
Chr9	2685727	2688382
Chr9	2688913	2691284
Chr9	2697267	2702745
Chr9	2703211	2707348
Chr9	2711085	2712514
Chr9	2862748	2864903
Chr9	2914717	2920231
Chr9	2954032	2954319
Chr9	2992210	2993477
Chr9	3010380	3015065
Chr9	3048020	3064571
Chr9	3073884	3092870
Chr9	3096690	3100658
Chr9	3104108	3105511
Chr9	3118920	3125244
Chr9	3126602	3127160
Chr9	3139076	3140371
Chr9	3163690	3164915
Chr9	3166948	3167453
Chr9	3168154	3171995
Chr9	3180559	3180768
Chr9	3185789	3187738
Chr9	3196606	3197534
Chr9	3199514	3203704
Chr9	3205933	3207190
Chr9	3208362	3209057
Chr9	3236285	3237000
Chr9	3240396	3242605
Chr9	3266945	3269225
Chr9	3303872	3307522
Chr9	3343946	3344222
Chr9	3345558	3348774
Chr9	3355804	3356603
Chr9	3369499	3376004
Chr9	3404354	3408176
Chr9	3408880	3409122
Chr9	3446667	3447026
Chr9	3456030	3467826
Chr9	3490918	3491847
Chr9	3493993	3496469
Chr9	3500534	3505050
Chr9	3525023	3526519
Chr9	3556766	3559573
Chr9	3577888	3580495
Chr9	3581289	3586049
Chr9	3586600	3589801
Chr9	3590118	3607830
Chr9	3620063	3633216
Chr9	3644247	3649207
Chr9	3654972	3658804
Chr9	3656769	3665430
Chr9	3666875	3667428
Chr9	3669979	3675560
Chr9	3676722	3677558
Chr9	3726392	3730896
Chr9	3732398	3734886
Chr9	3742150	3742637
Chr9	3745683	3749470
Chr9	3750054	3750551
Chr9	3751007	3754991
Chr9	3757920	3764491
Chr9	3770533	3770862
Chr9	3789336	3789870
Chr9	3792262	3796371
Chr9	3797045	3802606
Chr9	3803863	3805874
Chr9	3826022	3827027
Chr9	3832078	3832681
Chr9	3837155	3838172
Chr9	3853936	3854370
Chr9	3855216	3862968
Chr9	3866696	3869751
Chr9	3878405	3881316
Chr9	3887046	3890411
Chr9	3895347	3895769
Chr9	3898437	3900416
Chr9	3929804	3930561
Chr9	3931419	3932151
Chr9	3935205	3938411
Chr9	3943821	3944273
Chr9	3949844	3953272
Chr9	3956029	3957133
Chr9	3959855	3965192
Chr9	3970052	3975828
Chr9	4016486	4036019
Chr9	4037616	4038693
Chr9	4042693	4045478
Chr9	4081684	4084576
Chr9	4095552	4099209
Chr9	4118718	4122487
Chr9	4135752	4136547
Chr9	4165397	4170978
Chr9	4175696	4176079
Chr9	4186360	4186842
Chr9	4190886	4198627
Chr9	4201069	4204423
Chr9	4212385	4212687
Chr9	4225923	4226420
Chr9	4227428	4229778
Chr9	4250758	4251917
Chr9	4257077	4258021
Chr9	4268223	4271181
Chr9	4273509	4275876
Chr9	4276123	4276419
Chr9	4277193	4277778
Chr9	4290113	4291626
Chr9	4305471	4306088
Chr9	4329027	4332178
Chr9	4348090	4348513
Chr9	4349564	4355226
Chr9	4359015	4360123
Chr9	4378766	4379171
Chr9	4382992	4386627
Chr9	4390880	4393872
Chr9	4401212	4407611
Chr9	4408658	4411662
Chr9	4412239	4417051
Chr9	4417891	4418372
Chr9	4426809	4428345
Chr9	4429439	4429673
Chr9	4436298	4438641
Chr9	4443720	4444847
Chr9	4450600	4451858
Chr9	4462316	4465028
Chr9	4466499	4466945
Chr9	4467902	4468804
Chr9	4474924	4476106
Chr9	4482037	4482798
Chr9	4488402	4489259
Chr9	4502955	4506806
Chr9	4534955	4543655
Chr9	4554651	4568812
Chr9	4569163	4569663
Chr9	4571504	4572628
Chr9	4577706	4580686
Chr9	4592170	4595244
Chr9	4600910	4605598
Chr9	4622469	4622852
Chr9	4625216	4628892
Chr9	4636402	4639983
Chr9	4660972	4661424
Chr9	4681329	4684252
Chr9	4692153	4693007
Chr9	4704612	4707752
Chr9	4725507	4730885
Chr9	4737231	4737840
Chr9	4748016	4751384
Chr9	4758429	4758926
Chr9	4771408	4771953
Chr9	4775513	4778505
Chr9	4813300	4813923
Chr9	4834514	4838691
Chr9	4894043	4896858
Chr9	4914542	4915021
Chr9	4929366	4932323
Chr9	4933507	4942200
Chr9	4943208	4943863
Chr9	4955357	4958281
Chr9	4961788	4962434
Chr9	4962897	4963715
Chr9	4988972	4991687
Chr9	4992062	4997394
Chr9	5005955	5006589
Chr9	5006931	5020013
Chr9	5021748	5029574
Chr9	5033798	5034265
Chr9	5052240	5052806
Chr9	5057137	5065493
Chr9	5087530	5087994
Chr9	5089760	5091228
Chr9	5094691	5102650
Chr9	5103023	5106862
Chr9	5108210	5112958
Chr9	5120567	5122573
Chr9	5125150	5127327
Chr9	5137884	5142453
Chr9	5143515	5145439
Chr9	5156336	5158006
Chr9	5159460	5161957
Chr9	5163478	5164879
Chr9	5176165	5179300
Chr9	5187963	5190200
Chr9	5214964	5215838
Chr9	5229996	5236346
Chr9	5259870	5263138
Chr9	5271628	5272226
Chr9	5276098	5278927
Chr9	5306896	5309061
Chr9	5313449	5316317
Chr9	5327470	5330178
Chr9	5348275	5351915
Chr9	5355577	5358536
Chr9	5377937	5379678
Chr9	5391032	5392931
Chr9	5395173	5396935
Chr9	5400926	5401679
Chr9	5403280	5404107
Chr9	5430895	5433234
Chr9	5445591	5450231
Chr9	5454023	5455007
Chr9	5471800	5491310
Chr9	5492541	5495479
Chr9	5539419	5539931
Chr9	5554218	5555029
Chr9	5555449	5556367
Chr9	5556531	5557872
Chr9	5559178	5559436
Chr9	5574829	5575332
Chr9	5585021	5585287
Chr9	5587916	5588413
Chr9	5594786	5595304
Chr9	5598644	5599857
Chr9	5601227	5602061
Chr9	5610377	5611035
Chr9	5625475	5626305
Chr9	5643294	5645523
Chr9	5657883	5661134
Chr9	5678215	5679699
Chr9	5734833	5735254
Chr9	5759676	5761466
Chr9	5764742	5765152
Chr9	5765327	5770170
Chr9	5771360	5772539
Chr9	5781818	5786018
Chr9	5786893	5788455
Chr9	5789801	5790358
Chr9	5793544	5793972
Chr9	5800256	5806941
Chr9	5817870	5819446
Chr9	5820495	5820982
Chr9	5822784	5824771
Chr9	5826195	5827229
Chr9	5829396	5831641
Chr9	5836661	5843910
Chr9	5847603	5851899
Chr9	5856194	5857151
Chr9	5863941	5865175
Chr9	5866442	5870676
Chr9	5870961	5873202
Chr9	5874972	5883020
Chr9	5883560	5884196
Chr9	5896338	5897113
Chr9	5900633	5905440
Chr9	5906970	5907501
Chr9	5918077	5929775
Chr9	5935331	5940418
Chr9	5943545	5943847
Chr9	5950962	5951439
Chr9	5961154	5966211
Chr9	5991120	5996533
Chr9	6016388	6020410
Chr9	6021898	6025706
Chr9	6031213	6035259
Chr9	6037880	6049276
Chr9	6059397	6059716
Chr9	6061400	6066866
Chr9	6084183	6084690
Chr9	6093906	6095176
Chr9	6117013	6123691
Chr9	6125907	6128820
Chr9	6138083	6138478
Chr9	6139209	6142906
Chr9	6152732	6153127
Chr9	6160766	6163707
Chr9	6165470	6166262
Chr9	6167523	6168856
Chr9	6171119	6174633
Chr9	6184849	6186368
Chr9	6195158	6196917
Chr9	6197403	6197831
Chr9	6205643	6207169
Chr9	6208946	6209227
Chr9	6212043	6212517
Chr9	6233843	6238922
Chr9	6243180	6245977
Chr9	6246237	6249750
Chr9	6250839	6251492
Chr9	6251862	6260858
Chr9	6262724	6263591
Chr9	6266198	6266539
Chr9	6271930	6274949
Chr9	6276651	6277322
Chr9	6285004	6289486
Chr9	6294425	6295952
Chr9	6323254	6323796
Chr9	6327584	6336208
Chr9	6357345	6359445
Chr9	6368332	6371361
Chr9	6373268	6383644
Chr9	6387891	6389789
Chr9	6392799	6393097
Chr9	6404474	6406039
Chr9	6434549	6438925
Chr9	6439622	6441905
Chr9	6442329	6443669
Chr9	6444860	6445300
Chr9	6452598	6455394
Chr9	6470198	6470539
Chr9	6476250	6478992
Chr9	6503215	6507182
Chr9	6510145	6510600
Chr9	6526469	6527024
Chr9	6538316	6541870
Chr9	6542918	6549115
Chr9	6573385	6576173
Chr9	6580470	6580769
Chr9	6591145	6591381
Chr9	6594470	6594871
Chr9	6596786	6598134
Chr9	6609276	6610132
Chr9	6631460	6633006
Chr9	6639203	6641170
Chr9	6643023	6646354
Chr9	6647460	6649197
Chr9	6651255	6656572
Chr9	6673037	6678975
Chr9	6687845	6691306
Chr9	6709215	6710112
Chr9	6727667	6730490
Chr9	6745873	6746376
Chr9	6756705	6757136
Chr9	6759298	6760348
Chr9	6807908	6810609
Chr9	6818035	6820807
Chr9	6835261	6838068
Chr9	6873236	6874621
Chr9	6882103	6882888
Chr9	6883145	6884931
Chr9	6897777	6898156
Chr9	6918070	6918850
Chr9	6947839	6951237
Chr9	6954941	6959667
Chr9	6975494	6978083
Chr9	6988163	6988744
Chr9	6990893	6994473
Chr9	6995049	7009516
Chr9	7015998	7016707
Chr9	7017623	7020985
Chr9	7023340	7026162
Chr9	7045390	7054384
Chr9	7069308	7071423
Chr9	7077212	7078851
Chr9	7087048	7087810
Chr9	7094058	7094822
Chr9	7095651	7097308
Chr9	7116134	7117458
Chr9	7129773	7130316
Chr9	7133650	7145978
Chr9	7151324	7155338
Chr9	7166573	7171386
Chr9	7172518	7173593
Chr9	7176508	7177211
Chr9	7179963	7181868
Chr9	7185218	7188146
Chr9	7189540	7196751
Chr9	7198633	7204750
Chr9	7205126	7208212
Chr9	7216986	7217375
Chr9	7218962	7220515
Chr9	7222175	7225657
Chr9	7226823	7227459
Chr9	7228476	7229197
Chr9	7231650	7232571
Chr9	7233344	7234198
Chr9	7235109	7235508
Chr9	7240238	7245003
Chr9	7245359	7249816
Chr9	7257831	7258067
Chr9	7271228	7276920
Chr9	7277192	7282393
Chr9	7293011	7300555
Chr9	7316075	7322324
Chr9	7329540	7333290
Chr9	7334171	7335241
Chr9	7336374	7340496
Chr9	7347438	7354032
Chr9	7374109	7377673
Chr9	7378520	7380640
Chr9	7396146	7396683
Chr9	7399112	7401721
Chr9	7429162	7429774
Chr9	7438727	7439686
Chr9	7444495	7444965
Chr9	7470846	7483169
Chr9	7494637	7495432
Chr9	7507155	7510207
Chr9	7510531	7511835
Chr9	7512402	7512710
Chr9	7519040	7523188
Chr9	7525310	7525849
Chr9	7536822	7538000
Chr9	7582402	7584640
Chr9	7636500	7637967
Chr9	7644314	7644945
Chr9	7651310	7652897
Chr9	7662992	7663828
Chr9	7670703	7673379
Chr9	7686328	7691305
Chr9	7711293	7713467
Chr9	7713929	7716136
Chr9	7727035	7727335
Chr9	7741162	7743971
Chr9	7753372	7755498
Chr9	7759918	7762038
Chr9	7773027	7777015
Chr9	7779360	7779914
Chr9	7781270	7782314
Chr9	7797868	7800142
Chr9	7804064	7807239
Chr9	7838204	7838970
Chr9	7843134	7844185
Chr9	7862770	7866467
Chr9	7871403	7873655
Chr9	7872377	7873255
Chr9	7888126	7889225
Chr9	7901645	7904132
Chr9	7914083	7925405
Chr9	7925560	7938161
Chr9	7964046	7967919
Chr9	7981380	7985076
Chr9	7995738	7996963
Chr9	8026832	8030268
Chr9	8039176	8046950
Chr9	8102792	8103018
Chr9	8118804	8123212
Chr9	8124640	8125409
Chr9	8151807	8158611
Chr9	8165969	8169058
Chr9	8173211	8177505
Chr9	8181836	8185349
Chr9	8194300	8195567
Chr9	8198943	8199755
Chr9	8199884	8203350
Chr9	8264589	8268015
Chr9	8282691	8286162
Chr9	8309107	8309487
Chr9	8313344	8316031
Chr9	8348957	8354350
Chr9	8355913	8362135
Chr9	8372187	8373272
Chr9	8385993	8386551
Chr9	8398366	8401724
Chr9	8418804	8419533
Chr9	8429231	8436616
Chr9	8504916	8506015
Chr9	8510737	8516543
Chr9	8519840	8520247
Chr9	8537185	8541654
Chr9	8549609	8550699
Chr9	8564278	8572456
Chr9	8585970	8589949
Chr9	8590518	8592972
Chr9	8594721	8597310
Chr9	8603462	8609274
Chr9	8613403	8618111
Chr9	8623667	8626180
Chr9	8629025	8629738
Chr9	8630075	8633198
Chr9	8636424	8641335
Chr9	8644137	8646467
Chr9	8646683	8655252
Chr9	8665792	8667873
Chr9	8682708	8684765
Chr9	8689906	8691855
Chr9	8692191	8697573
Chr9	8710149	8716892
Chr9	8726763	8729680
Chr9	8736818	8739889
Chr9	8755596	8758531
Chr9	8776044	8776421
Chr9	8785748	8789645
Chr9	8864338	8867727
Chr9	8868796	8873868
Chr9	8879454	8883845
Chr9	8889533	8890135
Chr9	8911419	8911959
Chr9	8913628	8916024
Chr9	8965293	8965775
Chr9	8969316	8973897
Chr9	8980276	8981385
Chr9	9031994	9034713
Chr9	9073688	9075130
Chr9	9087462	9088467
Chr9	9096555	9101314
Chr9	9105917	9111420
